src_ip,dst_ip,length,protocol,src_port,dst_port,flags,timestamp
192.168.31.2,192.168.31.136,71,17,53,48844,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,73,17,41124,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,73,17,41124,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,71,17,53,48844,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,71,17,48844,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,71,17,48844,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,71,17,53,40292,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,83,17,60109,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,73,17,53,41124,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,73,17,53,41124,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,85,17,38860,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,85,17,38860,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,71,17,53,48844,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,71,17,53,48844,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,83,17,48789,53,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,83,17,48789,53,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,85,17,53,38860,NONE,2025-05-18 04:54:48
192.168.31.2,192.168.31.136,83,17,53,48789,NONE,2025-05-18 04:54:48
192.168.31.136,192.168.31.2,96,17,44621,53,NONE,2025-05-18 04:54:50
192.168.31.136,192.168.31.2,83,17,48789,53,NONE,2025-05-18 04:54:52
192.168.31.136,192.168.31.2,85,17,38860,53,NONE,2025-05-18 04:54:52
192.168.31.136,192.168.31.2,85,17,38860,53,NONE,2025-05-18 04:54:52
192.168.31.136,192.168.31.2,83,17,48789,53,NONE,2025-05-18 04:54:52
192.168.31.136,192.168.31.2,83,17,60109,53,NONE,2025-05-18 04:54:52
192.168.31.2,192.168.31.136,85,17,53,38860,NONE,2025-05-18 04:54:52
192.168.31.2,192.168.31.136,83,17,53,48789,NONE,2025-05-18 04:54:52
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:54
192.168.31.1,239.255.255.250,179,17,54129,1900,NONE,2025-05-18 04:54:54
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:54
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:54
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:54
192.168.31.1,224.0.0.252,75,17,56958,5355,NONE,2025-05-18 04:54:54
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:58
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,239.255.255.250,179,17,56965,1900,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.252,75,17,56958,5355,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,62,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,239.255.255.250,179,17,56965,1900,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.252,75,17,55044,5355,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,239.255.255.250,179,17,56965,1900,NONE,2025-05-18 04:54:59
192.168.31.1,239.255.255.250,179,17,56965,1900,NONE,2025-05-18 04:54:59
192.168.31.1,239.255.255.250,179,17,56965,1900,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.252,75,17,50872,5355,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:54:59
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:55:01
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:55:01
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:01
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:55:01
192.168.31.1,224.0.0.252,75,17,50659,5355,NONE,2025-05-18 04:55:01
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,71,17,52930,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,76,17,42738,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,76,17,42738,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,84,17,39673,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,84,17,39673,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,71,17,35522,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,71,17,35522,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,73,17,56509,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,73,17,56509,53,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,71,17,53,52930,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,83,17,49720,53,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,76,17,53,42738,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,76,17,53,42738,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,84,17,53,39673,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,84,17,53,39673,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,71,17,53,35522,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,71,17,53,35522,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,88,17,56197,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,88,17,56197,53,NONE,2025-05-18 04:55:01
192.168.31.2,192.168.31.136,73,17,53,56509,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,83,17,35754,53,NONE,2025-05-18 04:55:01
192.168.31.136,192.168.31.2,83,17,35754,53,NONE,2025-05-18 04:55:02
192.168.31.136,192.168.31.2,96,17,59439,53,NONE,2025-05-18 04:55:02
192.168.31.2,192.168.31.136,73,17,53,56509,NONE,2025-05-18 04:55:02
192.168.31.136,192.168.31.2,96,17,59439,53,NONE,2025-05-18 04:55:02
192.168.31.136,192.168.31.2,85,17,54655,53,NONE,2025-05-18 04:55:02
192.168.31.136,192.168.31.2,85,17,54655,53,NONE,2025-05-18 04:55:02
192.168.31.2,192.168.31.136,88,17,53,56197,NONE,2025-05-18 04:55:02
192.168.31.2,192.168.31.136,83,17,53,35754,NONE,2025-05-18 04:55:02
192.168.31.2,192.168.31.136,96,17,53,59439,NONE,2025-05-18 04:55:02
192.168.31.2,192.168.31.136,85,17,53,54655,NONE,2025-05-18 04:55:02
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:55:02
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:04
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:04
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:04
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:04
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:04
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:04
192.168.31.136,192.168.31.2,83,17,49720,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,83,17,35754,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,83,17,35754,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,88,17,56197,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,88,17,56197,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,96,17,59439,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,96,17,59439,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,85,17,54655,53,NONE,2025-05-18 04:55:06
192.168.31.136,192.168.31.2,85,17,54655,53,NONE,2025-05-18 04:55:06
192.168.31.2,192.168.31.136,83,17,53,35754,NONE,2025-05-18 04:55:06
192.168.31.2,192.168.31.136,88,17,53,56197,NONE,2025-05-18 04:55:06
192.168.31.2,192.168.31.136,96,17,53,59439,NONE,2025-05-18 04:55:06
192.168.31.2,192.168.31.136,85,17,53,54655,NONE,2025-05-18 04:55:06
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:06
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:06
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:08
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:10
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:10
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:55:10
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:10
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,56994,53,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,56994,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,76,17,37389,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,76,17,37389,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,57681,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,46934,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,46934,53,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,76,17,53,37389,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,76,17,53,37389,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,57681,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,46934,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,46934,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,46934,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,84,17,46934,53,NONE,2025-05-18 04:55:10
192.168.31.136,192.168.31.2,96,17,56209,53,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,46934,NONE,2025-05-18 04:55:10
192.168.31.2,192.168.31.136,84,17,53,46934,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,76,17,37389,53,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,76,17,37389,53,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,96,17,56971,53,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,96,17,56971,53,NONE,2025-05-18 04:55:11
192.168.31.2,192.168.31.136,76,17,53,37389,NONE,2025-05-18 04:55:11
192.168.31.2,192.168.31.136,76,17,53,37389,NONE,2025-05-18 04:55:11
192.168.31.2,192.168.31.136,96,17,53,56971,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,88,17,35363,53,NONE,2025-05-18 04:55:11
192.168.31.136,192.168.31.2,88,17,35363,53,NONE,2025-05-18 04:55:11
192.168.31.2,192.168.31.136,88,17,53,35363,NONE,2025-05-18 04:55:11
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:13
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:55:13
192.168.31.136,192.168.31.2,96,17,56209,53,NONE,2025-05-18 04:55:15
192.168.31.136,192.168.31.2,96,17,56971,53,NONE,2025-05-18 04:55:15
192.168.31.136,192.168.31.2,96,17,56971,53,NONE,2025-05-18 04:55:15
192.168.31.2,192.168.31.136,96,17,53,56971,NONE,2025-05-18 04:55:15
192.168.31.136,192.168.31.2,88,17,35363,53,NONE,2025-05-18 04:55:15
192.168.31.136,192.168.31.2,88,17,35363,53,NONE,2025-05-18 04:55:15
192.168.31.2,192.168.31.136,88,17,53,35363,NONE,2025-05-18 04:55:15
192.168.31.136,192.168.31.2,84,17,44061,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,44061,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,84,17,58814,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,84,17,57930,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,84,17,57930,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,58814,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,96,17,46454,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,57930,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,57930,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,84,17,57930,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,84,17,57930,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,57930,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,84,17,53,57930,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,96,17,53975,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,96,17,53975,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,76,17,57302,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,76,17,57302,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,96,17,53,53975,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,76,17,53,57302,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,76,17,53,57302,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,76,17,57302,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,76,17,57302,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,76,17,53,57302,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,76,17,53,57302,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,88,17,53212,53,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,88,17,53212,53,NONE,2025-05-18 04:55:21
192.168.31.2,192.168.31.136,88,17,53,53212,NONE,2025-05-18 04:55:21
192.168.31.136,192.168.31.2,96,17,46454,53,NONE,2025-05-18 04:55:25
192.168.31.136,192.168.31.2,96,17,53975,53,NONE,2025-05-18 04:55:25
192.168.31.136,192.168.31.2,96,17,53975,53,NONE,2025-05-18 04:55:25
192.168.31.2,192.168.31.136,96,17,53,53975,NONE,2025-05-18 04:55:25
192.168.31.136,192.168.31.2,88,17,53212,53,NONE,2025-05-18 04:55:25
192.168.31.136,192.168.31.2,88,17,53212,53,NONE,2025-05-18 04:55:25
192.168.31.2,192.168.31.136,88,17,53,53212,NONE,2025-05-18 04:55:25
192.168.31.136,192.168.31.2,84,17,44664,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,84,17,44664,53,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,84,17,53,44664,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,84,17,53,44664,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,84,17,44664,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,84,17,44664,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,76,17,46937,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,76,17,46937,53,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,84,17,53,44664,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,84,17,53,44664,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,76,17,53,46937,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,96,17,49557,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,96,17,49557,53,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,76,17,53,46937,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,76,17,46937,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,76,17,46937,53,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,96,17,53,49557,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,76,17,53,46937,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,76,17,53,46937,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,88,17,56241,53,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,88,17,56241,53,NONE,2025-05-18 04:55:30
192.168.31.2,192.168.31.136,88,17,53,56241,NONE,2025-05-18 04:55:30
192.168.31.136,192.168.31.2,96,17,49557,53,NONE,2025-05-18 04:55:36
192.168.31.136,192.168.31.2,88,17,56241,53,NONE,2025-05-18 04:55:36
192.168.31.136,192.168.31.2,88,17,56241,53,NONE,2025-05-18 04:55:36
192.168.31.136,192.168.31.2,96,17,49557,53,NONE,2025-05-18 04:55:36
192.168.31.2,192.168.31.136,88,17,53,56241,NONE,2025-05-18 04:55:36
192.168.31.2,192.168.31.136,96,17,53,49557,NONE,2025-05-18 04:55:36
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:02
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:02
192.168.31.1,239.255.255.250,179,17,58751,1900,NONE,2025-05-18 04:56:02
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:56:02
192.168.31.1,224.0.0.252,75,17,61121,5355,NONE,2025-05-18 04:56:02
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:56:02
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:03
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:03
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:56:03
192.168.31.1,224.0.0.252,75,17,57652,5355,NONE,2025-05-18 04:56:03
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:56:03
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.22,62,2,0,0,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,132,17,50612,1900,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:09
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:09
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:11
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:11
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:13
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:15
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:56:19
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:56
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:56
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:56
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:56
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:58
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:56:58
192.168.31.1,239.255.255.250,179,17,57659,1900,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:58:05
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:07
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:07
192.168.31.1,224.0.0.22,62,2,0,0,NONE,2025-05-18 04:58:07
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:09
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:09
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:09
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:58:09
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:58:09
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:13
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:13
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:13
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:13
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:15
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:15
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:15
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:15
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:15
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:17
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:17
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:17
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:21
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:21
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:21
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:21
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:21
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:58:22
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:58:22
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:22
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:30
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:30
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:30
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:30
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:32
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:32
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:40
192.168.31.1,239.255.255.250,179,17,58184,1900,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.251,81,17,5353,5353,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.252,75,17,55882,5355,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.251,119,17,5353,5353,NONE,2025-05-18 04:58:40
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.22,62,2,0,0,NONE,2025-05-18 04:58:46
192.168.31.1,239.255.255.250,179,17,55889,1900,NONE,2025-05-18 04:58:46
192.168.31.1,239.255.255.250,179,17,55889,1900,NONE,2025-05-18 04:58:46
192.168.31.1,239.255.255.250,179,17,55889,1900,NONE,2025-05-18 04:58:46
192.168.31.1,239.255.255.250,179,17,55889,1900,NONE,2025-05-18 04:58:46
192.168.31.1,239.255.255.250,179,17,55889,1900,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.251,82,17,5353,5353,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:46
192.168.31.1,224.0.0.22,60,2,0,0,NONE,2025-05-18 04:58:46
